Codigo; Nome; Email; Data; Cargo; Salario
7944;Esther da Mota;noliveira@example.net;1996-05-31;Gerente;7439.63;
7945;Henrique Pires;almeidaleonardo@example.com;1995-11-07;Analista;9670.69;
7946;Ana Carolina Oliveira;silvabeatriz@example.org;2003-06-17;Gerente;7865.67;
7947;Pietra Cunha;davicorreia@example.com;2001-12-24;Gerente;9551.64;
7948;Enrico Souza;eloah47@example.net;1995-08-20;Diretor;8647.42;
7949;Ana Laura Ara�jo;erickgomes@example.net;2005-08-16;Diretor;8223.44;
7950;Cau� Almeida;eramos@example.net;2020-05-15;Analista;8684.69;
7951;Eduardo Freitas;pietrocaldeira@example.com;2004-01-26;Analista;9304.15;
7952;Felipe Arag�o;da-cunhagabriel@example.com;2005-07-14;Analista;9186.92;
7953;Yago da Cruz;gcostela@example.com;1996-11-05;Analista;7694.51;
7954;Rebeca Moreira;lucasviana@example.com;2012-09-20;Diretor;5280.87;
7955;Paulo Castro;aliceda-rocha@example.com;2018-06-24;Analista;9254.54;
7956;Kaique Gomes;das-nevesbenjamin@example.net;2014-06-01;Diretor;7876.52;
7957;L�via Monteiro;joao-felipe85@example.net;2006-10-05;Analista;6144.12;
7958;Nat�lia Cardoso;ribeiromaria-julia@example.com;1997-03-07;Diretor;6371.87;
7959;Clarice da Concei��o;duartejuan@example.org;1995-05-23;Analista;5245.98;
7960;Laura Martins;souzayago@example.com;2012-09-10;Diretor;5860.38;
7961;Stephany Caldeira;fogacaolivia@example.net;2006-01-06;Diretor;8615.59;
7962;Eloah Gomes;augustonunes@example.org;2015-05-01;Diretor;5188.26;
7963;Cau� da Mota;scosta@example.org;2005-05-01;Diretor;9039.17;
7964;Eduarda Barros;davi-lucas21@example.org;2005-04-28;Gerente;8511.18;
7965;Gustavo Henrique Peixoto;lcavalcanti@example.org;2022-06-24;Gerente;5706.90;
7966;Carolina Nunes;fernandesbenjamin@example.net;1997-02-15;Gerente;8879.29;
7967;Eduardo da Luz;ribeiroisabella@example.com;2005-01-09;Analista;5545.23;
7968;Mariana da Rosa;sophia42@example.org;2013-05-25;Analista;5283.72;
7969;Cec�lia Cavalcanti;bmoreira@example.net;1993-02-15;Diretor;8103.68;
7970;Lorenzo Rodrigues;renanoliveira@example.org;2022-01-19;Diretor;6763.14;
7971;Jo�o Vitor Mendes;luigicampos@example.net;2011-09-05;Analista;8397.20;
7972;Pedro Miguel Gomes;fogacabruna@example.org;2007-02-08;Diretor;5226.57;
7973;Elisa Costela;barrosluigi@example.org;2001-01-04;Diretor;9595.54;
7974;Augusto Novaes;bferreira@example.net;2008-07-06;Diretor;5684.26;
7975;Esther Teixeira;guilhermenogueira@example.com;2000-02-22;Analista;6432.86;
7976;Evelyn Fernandes;vitor-gabriel54@example.net;1997-08-25;Analista;7052.52;
7977;Esther da Costa;gduarte@example.net;2012-06-20;Gerente;7621.92;
7978;Nathan Correia;sophiacunha@example.net;2004-06-30;Analista;7704.18;
7979;Melissa da Costa;martinsraul@example.org;1996-02-19;Diretor;6262.2;
7980;Jo�o Vitor Castro;ugoncalves@example.net;1996-01-10;Analista;9471.79;
7981;Lucas da Costa;eda-rocha@example.org;1999-11-23;Diretor;6559.11;
7982;Pedro Miguel Castro;manuela65@example.com;1999-11-08;Gerente;6795.89;
7983;Luna Ribeiro;fariasalice@example.com;2007-10-27;Analista;5303.95;
7984;Jo�o Gon�alves;lribeiro@example.com;2001-12-31;Diretor;8501.70;
7985;Jo�o Vitor Cardoso;da-pazcaio@example.com;2001-06-15;Diretor;7086.88;
7986;Al�cia Lopes;alexandre10@example.net;1997-09-25;Diretor;5557.53;
7987;Felipe Dias;vitor-hugo91@example.com;1996-03-09;Analista;9795.34;
7988;Miguel Silveira;salescalebe@example.org;1997-09-30;Analista;5425.60;
7989;Sofia Arag�o;martinsfrancisco@example.org;1996-03-10;Gerente;7611.9;
7990;Nathan Correia;dcastro@example.org;1997-03-04;Diretor;9390.62;
7991;Isaac da Luz;maria-fernanda98@example.net;1994-04-26;Diretor;6149.69;
7992;Bruno Rodrigues;fariasvitor-gabriel@example.org;1996-06-30;Gerente;8311.93;
7993;Brenda Ferreira;caldeirabenjamin@example.org;2013-01-29;Diretor;6297.45;
7994;Stephany Nascimento;thomasrocha@example.org;2002-07-21;Gerente;5615.0;
7995;Anthony Peixoto;barbosamaria-sophia@example.net;2013-05-18;Analista;5443.80;
7996;Jo�o Felipe Lopes;rfarias@example.org;2016-12-15;Diretor;7319.24;
7997;Luiz Fernando Ara�jo;martinsthales@example.com;2010-05-17;Analista;5387.85;
7998;Isabella Correia;heloisamoraes@example.com;2018-05-05;Diretor;8360.97;
7999;Kamilly Vieira;zlima@example.net;2015-05-25;Gerente;7539.34;
8000;Isaac Foga�a;theosales@example.net;2018-08-25;Gerente;6122.40;
8001;Clarice Cardoso;luiginovaes@example.org;2020-08-26;Diretor;8137.48;
8002;Maria Cec�lia Moura;antonio53@example.com;2022-03-26;Analista;7001.95;
8003;Thales Duarte;pereirabenicio@example.net;2010-02-17;Gerente;8264.14;
8004;Cau� Ara�jo;ysales@example.com;2015-05-04;Gerente;5964.25;
8005;Igor Lima;juanmelo@example.net;2020-04-22;Gerente;6008.72;
8006;Jo�o Gabriel Dias;iribeiro@example.org;2021-05-18;Analista;5635.92;
8007;Davi Lucca Lima;gcardoso@example.org;2010-04-11;Gerente;6228.74;
8008;Evelyn Rezende;davicosta@example.com;1995-05-28;Diretor;9493.28;
8009;Joaquim Moreira;benjamin16@example.com;1995-11-10;Gerente;8803.59;
8010;Luiz Ot�vio Castro;ramoslaura@example.org;2008-09-05;Analista;8033.27;
8011;Erick Souza;jcavalcanti@example.net;2006-09-12;Gerente;9226.87;
8012;Mait� Vieira;cavalcantilorenzo@example.com;1994-11-14;Diretor;6831.34;
8013;Danilo Costela;dfarias@example.com;2012-05-31;Gerente;7870.21;
8014;Thiago da Rosa;ramosemilly@example.com;2015-12-22;Analista;8320.53;
8015;Marcos Vinicius da Paz;oliveiracarolina@example.com;2011-01-30;Gerente;7114.55;
8016;Bianca Cardoso;da-cunhajoao-felipe@example.net;2013-09-24;Diretor;5834.72;
8017;Erick Gomes;ana-sophiacavalcanti@example.com;2014-05-20;Diretor;9144.6;
8018;Maria Cec�lia da Cunha;isabellyda-rosa@example.org;1995-06-08;Diretor;7562.73;
8019;Jo�o Lucas da Mata;lazevedo@example.org;1996-05-21;Diretor;7130.69;
8020;Vitor Hugo da Rosa;xpinto@example.org;2019-01-07;Analista;8899.48;
8021;Lucca Cardoso;augustocardoso@example.net;2011-08-16;Diretor;7707.62;
8022;Luiza Freitas;maria-clara19@example.net;2022-04-03;Gerente;9718.96;
8023;Enzo Gabriel Cardoso;rramos@example.net;2021-01-08;Gerente;5211.47;
8024;Bernardo Cunha;vianafelipe@example.net;2008-09-02;Analista;6208.65;
8025;Cau� Foga�a;aalves@example.org;2006-07-14;Analista;7793.1;
8026;Luiza Jesus;mcorreia@example.org;2017-09-23;Analista;5393.15;
8027;Emanuella Gomes;bernardo73@example.org;2014-11-08;Diretor;6405.28;
8028;Kevin Alves;dda-rocha@example.com;2008-09-12;Gerente;8351.31;
8029;Let�cia Azevedo;caldeiradavi-lucas@example.com;2004-08-07;Diretor;6511.2;
8030;Bryan Farias;moreiramilena@example.com;2017-01-07;Gerente;5606.13;
8031;Ana L�via Duarte;ceciliaalmeida@example.org;2009-01-22;Analista;6874.30;
8032;Vicente da Cunha;oliveiralarissa@example.org;2007-06-14;Gerente;6767.14;
8033;Camila Porto;umoraes@example.org;2010-10-31;Analista;9509.91;
8034;Beatriz Campos;sda-conceicao@example.net;2019-06-13;Gerente;7229.45;
8035;Evelyn Farias;bsantos@example.org;2009-12-23;Analista;7283.22;
8036;Francisco Nascimento;azevedomaria-vitoria@example.net;2011-12-08;Diretor;7417.35;
8037;Paulo Duarte;fernandopereira@example.org;2006-03-23;Diretor;7831.57;
8038;Calebe Melo;ana-laura00@example.com;2011-08-30;Diretor;9225.30;
8039;Yago Almeida;caue67@example.org;2005-03-25;Diretor;7657.70;
8040;Jo�o Guilherme Dias;noah44@example.com;2009-01-08;Diretor;9254.43;
8041;Mariana Melo;jmelo@example.org;2000-02-27;Analista;9028.59;
8042;Ana Clara Azevedo;maria49@example.net;1997-05-30;Gerente;7473.65;
8043;Maria Eduarda Rodrigues;castroisabelly@example.org;2018-07-24;Gerente;6652.34;
8044;Jo�o Gabriel Fernandes;natalia16@example.org;2018-02-01;Diretor;5532.98;
8045;Eduardo Novaes;epereira@example.net;2012-03-09;Analista;5345.74;
8046;Emanuelly Carvalho;oviana@example.com;1997-12-12;Analista;6324.59;
8047;Ot�vio Cunha;esilva@example.net;2002-10-25;Diretor;8980.17;
8048;J�lia da Cunha;brezende@example.net;1999-05-05;Diretor;9057.10;
8049;Anthony Cavalcanti;joaquimda-conceicao@example.net;2016-09-20;Analista;9526.61;
8050;Pedro Miguel Correia;bnogueira@example.net;2021-10-19;Analista;5963.0;
8051;Evelyn Porto;thalesda-mota@example.net;1993-09-13;Diretor;9947.90;
8052;Evelyn Peixoto;calebepires@example.com;1994-12-31;Analista;8797.16;
8053;Davi Luiz das Neves;toliveira@example.org;1992-11-23;Diretor;6927.9;
8054;Sabrina Sales;mda-rocha@example.com;2017-05-13;Analista;6576.93;
8055;Cec�lia da Rosa;da-rochajulia@example.net;2006-09-28;Analista;5672.47;
8056;Alexandre Foga�a;ferreiraemanuel@example.com;2010-11-10;Analista;7367.99;
8057;Raquel Mendes;cardosomaria-cecilia@example.com;2003-04-20;Diretor;8148.26;
8058;Bruna Barbosa;da-costavitoria@example.com;2020-07-13;Gerente;7847.85;
8059;Joana Souza;icosta@example.net;2009-09-16;Analista;5386.9;
8060;Kamilly da Rosa;correiasophie@example.com;2016-02-23;Gerente;8370.90;
8061;Stella Nogueira;jazevedo@example.net;2001-04-06;Diretor;8447.46;
8062;Jo�o Felipe Cunha;davi-luccacarvalho@example.org;2004-11-23;Diretor;6739.71;
8063;J�lia Castro;limaluana@example.org;2002-10-04;Diretor;7680.38;
8064;Rafael Barros;ribeirobruno@example.com;2019-09-03;Diretor;7672.42;
8065;Vitor Gabriel da Luz;bernardofogaca@example.org;2018-01-24;Analista;8837.67;
8066;Marcelo Lima;augustoda-luz@example.com;1994-05-26;Gerente;8874.66;
8067;Vitor Duarte;aliciafarias@example.org;2016-11-25;Diretor;5424.29;
8068;Thales Nunes;sofiaporto@example.org;2005-10-29;Gerente;5142.4;
8069;Maysa Peixoto;gda-cruz@example.com;2011-03-01;Analista;8909.50;
8070;Rodrigo Freitas;rezendemarcela@example.com;2004-05-30;Diretor;9597.58;
8071;Kevin Sales;joao-guilherme85@example.com;2002-09-02;Diretor;9469.64;
8072;Isabel Jesus;pedro28@example.com;2014-09-03;Diretor;5675.73;
8073;Calebe da Cunha;ralves@example.com;2019-05-30;Diretor;5321.8;
8074;Jo�o Gabriel Mendes;larissamoura@example.net;2016-10-22;Gerente;7497.83;
8075;Milena Ramos;hmartins@example.com;2007-02-07;Diretor;9190.98;
8076;Marcelo Fernandes;emanuelgomes@example.com;1995-12-13;Diretor;6423.28;
8077;Jo�o Gabriel Nunes;hramos@example.net;2011-04-13;Gerente;7032.3;
8078;Catarina Porto;antonioaraujo@example.net;2002-07-04;Gerente;8792.15;
8079;Manuela Gomes;lara57@example.net;2005-01-15;Gerente;7591.98;
8080;Ana L�via Farias;fernandoda-mata@example.org;1993-08-31;Gerente;5618.2;
8081;Raul Cardoso;heloisabarbosa@example.com;2020-03-21;Analista;9553.71;
8082;Nina da Cruz;augustoda-mata@example.org;2008-12-29;Analista;5732.71;
8083;Ben�cio Costela;erickfreitas@example.org;2016-01-26;Analista;8013.23;
8084;Lara Novaes;antonioda-paz@example.com;1995-04-29;Diretor;5247.95;
8085;Andr� da Paz;correiapedro-henrique@example.net;2004-04-25;Gerente;6611.36;
8086;Evelyn Caldeira;moraesmanuela@example.org;2017-11-13;Analista;6728.84;
8087;Sophie Caldeira;fogacamariana@example.org;2004-11-21;Analista;9360.48;
8088;Enzo Moura;marinamonteiro@example.org;2006-12-04;Gerente;7876.25;
8089;Emanuelly Jesus;davi-lucas55@example.org;2011-11-15;Diretor;6209.38;
8090;Sarah Pereira;clara08@example.net;2019-08-01;Diretor;6372.15;
8091;Nat�lia Cunha;diegomoreira@example.net;2005-03-18;Analista;8876.23;
8092;Olivia Ferreira;raulsilva@example.com;2006-01-19;Gerente;7107.43;
8093;Stephany Farias;kcampos@example.net;2014-08-10;Gerente;7172.11;
8094;Luiz Gustavo Cunha;vcosta@example.org;2003-09-11;Diretor;9290.97;
8095;Mariana Nogueira;leticia16@example.net;2013-01-01;Gerente;8891.74;
8096;Luana Ara�jo;nicolasda-mota@example.com;2020-03-15;Diretor;8115.72;
8097;Calebe Martins;balves@example.com;1993-06-29;Diretor;6809.77;
8098;Maria Fernanda Mendes;blima@example.org;1993-02-19;Analista;7702.81;
8099;Thomas da Costa;maria-luizamendes@example.net;2001-11-05;Analista;5536.73;
8100;Laura Silveira;da-cunhapietra@example.com;1992-12-14;Gerente;9104.94;
8101;Emanuel Lopes;ycunha@example.net;2009-01-25;Diretor;7918.76;
8102;Maria Mendes;ncorreia@example.org;2006-01-08;Diretor;5608.47;
8103;Anthony Castro;viniciusramos@example.net;2003-03-11;Diretor;8800.23;
8104;Calebe Foga�a;diasjoao-felipe@example.net;1995-01-28;Diretor;7876.36;
8105;Noah Dias;fogacavitoria@example.com;2003-11-09;Gerente;7852.45;
8106;Murilo Novaes;leandrocampos@example.com;2010-09-05;Analista;7497.75;
8107;Gustavo Henrique Souza;esther95@example.org;2004-05-24;Analista;6578.26;
8108;Breno Duarte;lorenzocardoso@example.com;1999-02-22;Gerente;9577.64;
8109;Alice da Mota;agatha97@example.net;2009-10-07;Diretor;9765.86;
8110;Isabella Nogueira;jesusrafael@example.org;2014-01-27;Gerente;8702.17;
8111;Igor Rocha;waragao@example.org;2017-04-23;Gerente;5387.58;
8112;Matheus Dias;da-luzmaite@example.net;2019-03-22;Gerente;9322.66;
8113;Lucca Carvalho;marcos-vinicius79@example.org;2020-02-14;Analista;5326.98;
8114;Nat�lia Costa;paulo46@example.org;2005-08-23;Diretor;5654.94;
8115;Brenda Foga�a;da-pazalicia@example.com;2018-01-05;Diretor;6471.72;
8116;Maria Luiza Pires;davi-luiz73@example.net;2012-12-06;Gerente;7272.65;
8117;Renan Campos;camila73@example.net;2011-12-10;Analista;8938.25;
8118;Carolina Moreira;marcelasouza@example.net;2009-12-27;Gerente;5500.98;
8119;Joaquim da Mata;joana21@example.com;2010-06-25;Gerente;5498.71;
8120;Rafaela Freitas;tda-mota@example.com;2015-06-10;Diretor;5281.42;
8121;Pietro da Rosa;snovaes@example.net;2011-07-04;Diretor;9034.91;
8122;Marcela da Rocha;maysaviana@example.net;2015-10-08;Analista;6649.82;
8123;Pietra Silva;qramos@example.net;2016-11-22;Gerente;6048.37;
8124;Jo�o Pedro Cardoso;ana-beatrizferreira@example.org;1995-03-02;Gerente;7144.53;
8125;Davi Dias;noah41@example.com;2016-11-05;Gerente;7179.92;
8126;Alexandre Peixoto;cavalcantimaria-luiza@example.org;2001-04-10;Gerente;9031.8;
8127;Vitor Hugo Vieira;danielgoncalves@example.com;2016-09-15;Gerente;9484.6;
8128;Bianca Nunes;carvalhoana-clara@example.org;1996-12-26;Gerente;9220.68;
8129;Bruna Ribeiro;pirescecilia@example.com;2000-10-05;Gerente;8839.82;
8130;Sophia Novaes;sabrinacorreia@example.net;1998-05-11;Gerente;6587.5;
8131;Fernando Costela;mcostela@example.org;1994-03-21;Analista;6838.41;
8132;Thiago Moraes;xnogueira@example.com;2020-03-16;Analista;7314.26;
8133;Enzo Silveira;livia40@example.com;2013-07-13;Diretor;5109.23;
8134;Sofia Freitas;moreirabenjamin@example.net;2003-03-27;Analista;7261.97;
8135;Emanuella Duarte;costelapietra@example.net;2006-07-28;Gerente;6157.61;
8136;Carlos Eduardo Santos;barbarada-cruz@example.org;2019-02-15;Diretor;6275.33;
8137;Jo�o Lucas Rezende;oliveiraeduardo@example.net;1998-09-28;Diretor;9698.11;
8138;Isabelly Teixeira;heloisaribeiro@example.org;2000-11-27;Diretor;5596.29;
8139;Kevin Nascimento;theo76@example.net;2017-10-18;Analista;7057.99;
8140;Jo�o Gabriel da Cunha;alicesantos@example.org;2017-10-09;Analista;9391.11;
8141;Stella Rezende;gabrielapereira@example.org;2004-10-09;Diretor;6077.2;
8142;Evelyn Caldeira;lavinia99@example.com;2013-02-21;Diretor;6983.31;
8143;Jo�o Duarte;joao-felipe57@example.org;2003-10-27;Analista;7934.54;
8144;Benjamin Fernandes;cardosocaua@example.net;1992-11-08;Analista;8640.74;
8145;Laura da Cruz;davi-lucca60@example.net;1995-05-02;Diretor;5362.48;
8146;Sarah Jesus;correialorenzo@example.net;2012-01-18;Gerente;6832.22;
8147;Olivia Moreira;ida-costa@example.org;2012-10-01;Analista;7064.12;
8148;Vit�ria Monteiro;da-matafernanda@example.net;2004-08-10;Diretor;7308.48;
8149;Anthony Rezende;castroana-vitoria@example.org;2016-02-20;Analista;7791.30;
8150;Andr� Pires;cardosoenzo@example.org;1997-09-23;Diretor;6087.68;
8151;Enzo Gabriel Cardoso;correialeonardo@example.org;2012-06-06;Gerente;6238.88;
8152;Leandro da Mata;jpereira@example.net;2009-07-22;Gerente;6156.53;
8153;Lucas Gabriel da Costa;carolinada-conceicao@example.net;1996-10-09;Gerente;7473.30;
8154;Vitor Gabriel Freitas;fariasana-vitoria@example.net;2020-11-23;Gerente;8762.1;
8155;Davi Luiz Lima;ccavalcanti@example.org;1998-09-20;Diretor;9365.47;
8156;Diego Barros;ilima@example.org;2012-09-02;Analista;5718.40;
8157;Pedro Henrique Costa;laura87@example.org;1993-01-02;Diretor;7136.75;
8158;Thiago Porto;joao-felipe96@example.org;2003-01-12;Diretor;6341.15;
8159;Benjamin Nascimento;raquel65@example.net;1994-03-07;Gerente;6196.75;
8160;Isis Santos;heitor39@example.net;2016-10-27;Gerente;7247.78;
8161;Jo�o Lucas Monteiro;ana-julia65@example.net;2012-05-05;Gerente;9924.70;
8162;Cau� da Paz;carlos-eduardo90@example.com;2002-04-03;Analista;5395.88;
8163;Maria Cec�lia Ara�jo;sfarias@example.net;2003-04-03;Diretor;6649.25;
8164;Luiz Ot�vio Castro;melissa39@example.org;2006-09-16;Diretor;6572.24;
8165;Nathan Fernandes;andreporto@example.org;2017-02-22;Gerente;9678.50;
8166;Murilo da Rosa;carolinemendes@example.net;2011-08-16;Analista;9608.51;
8167;Pedro Cardoso;vinicius39@example.net;2021-01-28;Gerente;5695.65;
8168;Enzo Gabriel Cardoso;luna11@example.org;1993-02-03;Diretor;9116.74;
8169;Clara Souza;zmendes@example.net;2014-04-11;Analista;6050.85;
8170;Camila Silveira;augustodas-neves@example.net;2019-03-13;Gerente;5268.20;
8171;Davi Pereira;isabella12@example.com;2012-05-27;Analista;7231.42;
8172;Agatha Sales;claraaraujo@example.com;2013-09-22;Gerente;9407.18;
8173;Enzo da Concei��o;vieiraluna@example.org;2015-02-07;Gerente;6913.91;
8174;Kaique Silveira;yago49@example.org;1997-08-09;Diretor;6085.76;
8175;Cau� Carvalho;mendesryan@example.org;2003-12-10;Analista;8070.79;
8176;Marcela Moura;bernardoalmeida@example.net;2021-09-06;Diretor;5671.12;
8177;Jo�o Felipe Cunha;oliveirapedro-henrique@example.net;2003-08-24;Gerente;8299.79;
8178;Kamilly Correia;silveiramariana@example.org;2005-01-29;Analista;5502.40;
8179;Igor Caldeira;costelabeatriz@example.com;2001-01-03;Analista;6695.2;
8180;Enrico Cavalcanti;yalmeida@example.com;2008-05-20;Gerente;6535.83;
8181;Jo�o Pedro Fernandes;ddas-neves@example.net;2006-04-12;Diretor;6099.46;
8182;Ana Beatriz da Concei��o;sofia16@example.net;2013-09-17;Diretor;6031.25;
8183;Pedro Miguel Martins;valentina61@example.net;2009-03-15;Analista;9169.32;
8184;Gabriela Moraes;alice50@example.net;2013-07-29;Analista;8184.33;
8185;Lorenzo Martins;joao-pedro51@example.com;2001-08-24;Gerente;6029.75;
8186;Clara Caldeira;gomesmarcelo@example.net;2015-02-06;Gerente;6445.38;
8187;Anthony das Neves;meloclarice@example.net;2021-01-31;Gerente;6086.94;
8188;Lucas da Mota;ufernandes@example.net;2009-06-13;Gerente;5588.28;
8189;Beatriz Alves;thalesmendes@example.com;2002-07-17;Diretor;7876.85;
8190;Jo�o Gabriel Cardoso;olivianogueira@example.com;2009-01-17;Diretor;5960.19;
8191;Marcelo Jesus;guilherme28@example.com;2010-09-29;Gerente;9828.35;
8192;Marcela Novaes;camposluigi@example.org;1997-02-25;Diretor;6519.24;
8193;Clara Ribeiro;raul05@example.org;2003-01-05;Analista;6636.58;
8194;Leonardo Azevedo;oliviaviana@example.net;1997-12-05;Diretor;8730.54;
8195;Yasmin Oliveira;maria-sophiafernandes@example.org;2009-08-06;Gerente;6005.41;
8196;Caio Lopes;nascimentomarcela@example.com;2001-06-28;Gerente;6625.66;
8197;Rafaela Farias;jda-conceicao@example.net;2018-03-23;Gerente;5963.24;
8198;Luiz Felipe Souza;kamillypereira@example.com;2004-10-02;Gerente;8220.52;
8199;Marcelo Nunes;melissa72@example.com;1998-09-17;Gerente;8132.96;
8200;Sofia Castro;hda-mota@example.net;1998-07-05;Diretor;9730.88;
8201;Nicolas Jesus;matheusrocha@example.net;2010-05-11;Analista;6624.69;
8202;Thales Gon�alves;danilomartins@example.org;2014-10-23;Diretor;5354.8;
8203;Clara Viana;vianaalice@example.net;2000-06-15;Analista;6234.93;
8204;Igor Costela;diegoribeiro@example.com;1996-07-07;Diretor;6075.71;
8205;Maria Luiza Mendes;ocostela@example.net;1994-12-02;Diretor;5138.88;
8206;Helena Cardoso;hmoreira@example.net;2007-12-09;Gerente;7174.17;
8207;Luiz Gustavo da Mata;rochamaria-alice@example.com;2007-07-05;Analista;6264.72;
8208;Brenda Porto;silvavitor-gabriel@example.net;2013-07-13;Diretor;7732.11;
8209;Maria Luiza Viana;souzamaysa@example.net;2021-09-28;Gerente;5479.49;
8210;Sophia Lopes;cunhadiogo@example.net;2006-06-12;Gerente;5324.1;
8211;Enzo Gabriel Novaes;maria-alice52@example.net;2011-06-10;Analista;5511.48;
8212;Sophia Barbosa;benjaminalves@example.org;2000-09-17;Diretor;9327.44;
8213;Olivia Gomes;hvieira@example.net;2010-07-12;Gerente;8391.25;
8214;Davi da Rosa;thiago60@example.com;2011-07-18;Analista;6770.84;
8215;Alice Dias;mirellacardoso@example.com;1997-12-13;Gerente;6013.45;
8216;Giovanna Vieira;yasmin40@example.org;2001-01-19;Gerente;9509.79;
8217;Evelyn Jesus;luana29@example.org;1993-09-28;Gerente;6933.7;
8218;Mirella Martins;salesian@example.net;1998-10-02;Gerente;5370.27;
8219;Luana da Paz;joaquim08@example.org;2006-07-15;Analista;5410.26;
8220;Marcelo Moura;clariceda-luz@example.org;2014-11-07;Gerente;7184.32;
8221;Ana L�via Sales;da-rochagabriela@example.net;1999-03-11;Diretor;6385.9;
8222;Caroline da Concei��o;araujomarcela@example.com;2008-03-08;Gerente;6531.18;
8223;Julia Silveira;isabelly89@example.org;2008-09-27;Gerente;6061.86;
8224;Kevin da Mata;da-cunhasofia@example.com;2002-08-29;Analista;9372.97;
8225;Noah Gomes;cunhaisabel@example.com;2014-11-02;Analista;7445.21;
8226;Miguel Rodrigues;da-rosasophia@example.net;2003-09-28;Analista;5034.39;
8227;Jo�o Pedro Alves;sduarte@example.com;2008-08-16;Diretor;9153.98;
8228;Raquel Peixoto;castromaria-clara@example.net;2022-01-01;Gerente;8170.84;
8229;Jo�o Miguel Cavalcanti;pedro-lucas75@example.org;2005-04-22;Gerente;6142.99;
8230;Larissa da Cunha;da-pazmaria-fernanda@example.net;2005-01-06;Gerente;8229.29;
8231;Enzo Gabriel Porto;fferreira@example.net;1998-07-25;Analista;7177.63;
8232;Let�cia Peixoto;barbara31@example.com;2015-11-22;Analista;7684.65;
8233;Joaquim da Concei��o;arthur79@example.org;1997-03-20;Analista;6998.87;
8234;Ana Arag�o;theofarias@example.net;2019-02-01;Diretor;6876.7;
8235;Kamilly da Rosa;osales@example.com;2009-06-19;Diretor;6720.44;
8236;Kevin da Cruz;marcos-vinicius59@example.com;2018-03-18;Gerente;9254.6;
8237;Juan Pires;ferreiraclara@example.org;1996-07-21;Analista;5737.98;
8238;Levi Sales;leticia67@example.org;2019-03-04;Gerente;8889.95;
8239;Luiz Felipe Rocha;rcaldeira@example.com;2007-02-15;Analista;6856.88;
8240;Thomas Gon�alves;cavalcantijuliana@example.net;1997-01-05;Gerente;9181.71;
8241;Jo�o Pedro Santos;vitor-hugorezende@example.org;1995-10-09;Diretor;7387.6;
8242;Sarah Santos;julia96@example.net;2016-05-10;Diretor;9810.56;
8243;Igor Ara�jo;ana-beatrizda-cruz@example.net;2016-07-05;Analista;5665.41;
8244;Isaac Alves;leonardo45@example.org;2015-09-17;Gerente;6373.76;
8245;Maria Sophia Moreira;gabriellyazevedo@example.com;2020-05-06;Gerente;5856.31;
8246;Isis Cavalcanti;sophiacampos@example.org;2001-09-06;Gerente;5303.61;
8247;Sabrina Cunha;vianaemanuella@example.net;2007-07-20;Diretor;8134.95;
8248;Vinicius Freitas;rmoura@example.com;1994-11-23;Gerente;5533.44;
8249;Maria Eduarda Pinto;pereiramarcelo@example.net;2004-04-17;Gerente;9434.40;
8250;La�s Viana;joaquim23@example.com;2022-06-06;Analista;9347.88;
8251;Brenda Souza;bda-conceicao@example.com;2013-11-26;Gerente;6069.78;
8252;Julia Duarte;icostela@example.net;1994-05-02;Gerente;9222.82;
8253;Joaquim Azevedo;da-pazmarcela@example.org;2013-11-02;Analista;6291.23;
8254;Juan Rocha;carvalhomirella@example.org;2011-04-15;Analista;8903.45;
8255;Leonardo Barbosa;fernandesmarcela@example.org;2004-11-11;Diretor;7360.34;
8256;Emanuelly Teixeira;luigida-conceicao@example.org;1998-04-28;Diretor;7810.64;
8257;Clara da Rocha;stellacarvalho@example.net;1993-11-01;Analista;7524.68;
8258;Lara Viana;marianaoliveira@example.com;1996-06-30;Gerente;6612.97;
8259;Gabriela Alves;rcastro@example.net;2014-12-08;Diretor;8847.61;
8260;Isabella da Cunha;antoniorezende@example.org;1997-02-08;Gerente;7655.87;
8261;Rafaela da Mota;vda-cruz@example.com;1998-12-18;Gerente;9306.19;
8262;Vitor Alves;pfogaca@example.org;2000-04-28;Analista;5028.15;
8263;Clara Correia;noah42@example.net;2018-08-22;Diretor;9871.77;
8264;Caio da Luz;rezendeluana@example.net;1997-09-06;Gerente;5053.17;
8265;Paulo Dias;araujoelisa@example.net;2020-12-13;Gerente;5452.77;
8266;Elisa Lopes;ibarbosa@example.com;1992-10-06;Analista;6759.26;
8267;Maria Alice Dias;kalves@example.org;1999-07-14;Gerente;5736.72;
8268;Emanuelly Ara�jo;mribeiro@example.net;2017-12-08;Diretor;7218.0;
8269;Sophia da Rocha;emanuella68@example.com;2006-10-05;Diretor;9480.53;
8270;Nicolas da Mota;alvesjoao-gabriel@example.com;2000-10-17;Gerente;9636.82;
8271;Marcela Martins;portopedro-henrique@example.org;2000-11-04;Gerente;5343.64;
8272;Vitor Hugo Arag�o;ribeirodavi-luiz@example.net;2020-02-19;Gerente;9931.66;
8273;Ant�nio Caldeira;julia91@example.org;2017-01-26;Gerente;6252.16;
8274;Calebe Pinto;sabrina19@example.org;2010-12-11;Diretor;8080.66;
8275;Guilherme Ramos;vrocha@example.net;2008-06-25;Gerente;5392.63;
8276;Arthur Nogueira;davimartins@example.org;1993-09-03;Diretor;6010.22;
8277;Alexandre Ribeiro;gabriel31@example.com;2002-03-14;Analista;9072.34;
