Codigo; Nome; Email; Data; Cargo; Salario
72586;Luiz Otávio Jesus;ana-beatriz26@example.net;2016-05-11;Diretor;5013.97;
72587;Antônio da Rosa;agatha86@example.net;2006-04-07;Gerente;5768.43;
72588;Pedro Miguel Correia;cardosoisadora@example.org;2019-01-18;Diretor;8436.12;
72589;Maria Eduarda Peixoto;jmoura@example.com;2019-09-21;Diretor;5641.24;
72590;João Gabriel Barros;juanmonteiro@example.org;2007-12-06;Diretor;6758.2;
72591;Maria Fernanda Martins;larissa69@example.com;2013-03-29;Analista;9774.6;
72592;Heitor Araújo;novaesmaria-luiza@example.com;2020-04-16;Analista;5461.12;
72593;Brenda Souza;ana-carolina72@example.com;2002-04-18;Diretor;9184.91;
72594;Bruna Barbosa;lorenzo31@example.com;2004-05-07;Analista;9353.7;
72595;Emilly Souza;enrico89@example.com;2012-08-01;Analista;5064.51;
72596;Maria Alice Azevedo;emilly01@example.org;2016-06-18;Gerente;9558.75;
72597;Elisa Ramos;aliciaalves@example.net;2000-04-28;Analista;6203.97;
72598;Erick Pires;mariafernandes@example.org;2007-07-30;Gerente;9836.24;
72599;Lavínia Silva;cavalcantipietro@example.org;2018-09-07;Analista;5847.75;
72600;João Felipe Nascimento;sporto@example.net;2000-12-30;Diretor;9920.72;
72601;João Felipe Sales;vitor-gabrielduarte@example.net;2014-11-06;Analista;6948.74;
72602;Rafaela Almeida;ucardoso@example.com;2016-07-01;Diretor;5334.88;
72603;Maria Vitória da Cruz;jramos@example.net;1997-04-24;Gerente;5797.48;
72604;Alice Vieira;matheus24@example.net;2019-07-21;Gerente;5061.83;
72605;Diogo Aragão;carolina13@example.com;2011-12-04;Gerente;5107.14;
72606;Vitor Hugo Silveira;dmendes@example.org;2017-02-28;Analista;7545.88;
72607;Otávio Nunes;breno43@example.net;2012-06-02;Gerente;5215.52;
72608;Pedro Duarte;vitoria56@example.org;1993-12-12;Gerente;6704.6;
72609;Ian Rezende;beatriz41@example.org;2007-09-25;Diretor;7584.82;
72610;Sophia Pinto;oliveiramurilo@example.net;2009-11-20;Gerente;8298.57;
72611;Leonardo Freitas;theocampos@example.org;2017-06-06;Gerente;8589.43;
72612;Matheus Viana;theorocha@example.org;2014-04-17;Diretor;9138.24;
72613;Raquel Lopes;limahelena@example.org;2009-11-05;Diretor;9037.22;
72614;Emanuella Novaes;martinslais@example.net;2003-03-24;Analista;6336.83;
72615;Luiz Miguel Araújo;da-rosavitor-gabriel@example.com;2006-11-29;Diretor;9438.72;
72616;Eloah Gonçalves;brendaaraujo@example.com;2007-07-01;Analista;9243.68;
72617;Alícia Pereira;mcaldeira@example.org;2021-07-10;Diretor;9145.40;
72618;Catarina Silveira;franciscomelo@example.org;2017-01-24;Analista;8908.13;
72619;Thiago da Paz;mirellasouza@example.org;2019-06-28;Diretor;9015.96;
72620;Enzo Campos;zcavalcanti@example.com;2002-09-26;Diretor;7218.43;
72621;Maria Clara Fernandes;pereiramirella@example.org;2009-06-10;Gerente;9424.53;
72622;Davi Lucca Castro;ucosta@example.net;2014-05-14;Diretor;6162.94;
72623;Breno Pinto;sarah94@example.net;2002-07-30;Analista;6799.99;
72624;Nina Correia;gomesdavi-luiz@example.net;2002-11-01;Diretor;7263.29;
72625;Kevin Costa;limabianca@example.org;2021-03-01;Gerente;5669.75;
72626;Agatha Vieira;davi-luizmartins@example.com;2007-03-24;Gerente;6892.29;
72627;Marina Moura;hviana@example.com;1996-05-05;Gerente;6295.88;
72628;Luiz Fernando Fogaça;vcavalcanti@example.net;1997-09-16;Diretor;7648.52;
72629;Stella Araújo;isadorapeixoto@example.com;2019-09-21;Gerente;5003.90;
72630;Vinicius Caldeira;das-nevesandre@example.org;2008-11-30;Diretor;5116.78;
72631;Maria Julia da Rosa;melosofia@example.com;2007-07-30;Diretor;7044.8;
72632;Manuela Gonçalves;bianca22@example.org;2002-03-10;Analista;5600.82;
72633;Lorena Lopes;lucas-gabrielnogueira@example.net;2009-04-03;Diretor;7393.29;
72634;Francisco da Rocha;duartenicole@example.org;2002-01-13;Gerente;6939.66;
72635;Ana Laura da Cunha;lpires@example.net;1996-03-03;Analista;9830.42;
72636;André Oliveira;yasminda-cunha@example.org;2006-04-01;Analista;8752.21;
72637;João Gabriel Rezende;monteiroluiz-felipe@example.net;1999-10-26;Gerente;6180.53;
72638;Danilo Costa;nda-cruz@example.net;2009-01-18;Diretor;7170.84;
72639;Heitor Duarte;voliveira@example.com;2013-11-05;Analista;7150.27;
72640;Thomas Rezende;klopes@example.com;2012-07-22;Diretor;6012.48;
72641;Gabriel Silva;barrossamuel@example.org;2012-08-26;Gerente;7486.66;
72642;Juliana Lopes;spereira@example.net;2013-10-03;Gerente;5836.46;
72643;Igor Nascimento;ogomes@example.org;1994-06-29;Diretor;7731.16;
72644;Vitor Hugo Pires;qda-mota@example.net;2002-03-03;Analista;6948.38;
72645;Lorena da Costa;marina87@example.net;2014-05-31;Diretor;9173.71;
72646;Juan Fernandes;viniciuscostela@example.com;2008-04-21;Diretor;9146.87;
72647;Alícia Alves;sda-cunha@example.net;2005-04-03;Gerente;8764.73;
72648;Juan Teixeira;alvestheo@example.org;2020-01-10;Analista;9565.81;
72649;Lorena da Mata;bsilveira@example.com;1993-12-21;Gerente;5679.75;
72650;Sabrina Pinto;lcardoso@example.org;1992-12-29;Diretor;8230.62;
72651;Lívia Nogueira;fernandesana-laura@example.com;2017-10-23;Analista;5629.24;
72652;Maria Fernanda Castro;mariana37@example.net;2019-07-29;Analista;6601.88;
72653;Camila Alves;xdias@example.com;1995-05-09;Diretor;7825.59;
72654;Bruna Rocha;monteiroheloisa@example.com;2014-05-24;Diretor;9824.37;
72655;Noah Farias;duarteana-laura@example.com;2013-08-23;Analista;7289.61;
72656;Larissa Gonçalves;marcos-viniciusporto@example.org;2013-03-14;Analista;7477.94;
72657;Otávio Nascimento;emanuelly53@example.org;2010-10-05;Diretor;9315.2;
72658;Davi Lucas Jesus;juanmelo@example.com;1993-02-07;Gerente;6643.73;
72659;Vitor Freitas;stella87@example.org;2013-10-08;Diretor;6365.75;
72660;Lorena Silva;fogacaenzo@example.com;2012-05-16;Gerente;8396.50;
72661;Maria Julia Moura;irezende@example.org;2004-01-13;Diretor;7535.17;
72662;Helena Ferreira;ngomes@example.com;1993-11-27;Gerente;6481.48;
72663;Maria Eduarda Dias;hduarte@example.com;2011-07-16;Diretor;5690.79;
72664;Marcela Moreira;enzo-gabriel98@example.net;2005-03-09;Gerente;9495.26;
72665;Isabella da Costa;pedro41@example.net;2007-12-17;Analista;6116.70;
72666;Pietra Duarte;joao-miguelmoreira@example.net;1998-05-11;Gerente;5959.19;
72667;Maria Julia Carvalho;nunesnoah@example.com;1994-03-27;Analista;7067.42;
72668;Alexia Melo;eduardo11@example.net;2017-07-20;Gerente;8015.58;
72669;Stella Fogaça;vianaagatha@example.net;2012-12-24;Diretor;6887.31;
72670;Miguel Peixoto;zfogaca@example.org;2007-06-03;Analista;6741.37;
72671;Luiz Otávio Souza;joaquimbarros@example.org;2010-12-07;Diretor;5979.22;
72672;Levi Moraes;nda-paz@example.com;1994-05-11;Gerente;5355.77;
72673;Pedro Henrique Ribeiro;maria-alicerezende@example.org;2005-11-04;Gerente;8315.3;
72674;Sarah da Cunha;da-rosaana-clara@example.com;2006-09-02;Gerente;9610.44;
72675;João Guilherme Santos;viniciusnovaes@example.org;2002-04-07;Analista;6990.14;
72676;Ana da Mota;urodrigues@example.net;2009-03-03;Diretor;9207.85;
72677;João Miguel Silva;mcavalcanti@example.net;2016-01-25;Gerente;8350.84;
72678;Maria Souza;kevin75@example.org;2011-08-27;Analista;9240.94;
72679;Julia da Mota;cavalcantiraul@example.net;2013-06-24;Diretor;7704.39;
72680;Cauã Rocha;pedro-henriquecardoso@example.net;2022-01-30;Gerente;7292.96;
72681;Julia da Paz;lararocha@example.net;2004-07-15;Gerente;5519.19;
72682;Alice Ramos;eduardo59@example.org;1996-04-29;Analista;7576.2;
72683;Vitória da Rocha;elisa81@example.net;2018-08-28;Gerente;7121.30;
72684;Nathan da Cunha;rafaela75@example.net;2002-07-28;Analista;5282.28;
72685;Ana Araújo;da-luzcecilia@example.net;2010-01-19;Analista;7641.39;
72686;Carlos Eduardo Duarte;tmendes@example.net;2011-01-30;Analista;8105.58;
72687;João Felipe Jesus;ybarros@example.com;2010-03-01;Gerente;8361.15;
72688;Matheus da Rocha;lorenamoura@example.net;2010-12-15;Analista;6771.85;
72689;Emanuel Cavalcanti;lalmeida@example.net;2010-08-09;Diretor;8051.12;
72690;Danilo da Mota;joao-guilhermeda-paz@example.com;2013-08-06;Analista;6952.52;
72691;Maria Cecília Santos;theo38@example.net;2004-12-08;Gerente;9405.51;
72692;Igor Fernandes;ada-mata@example.net;1995-12-06;Diretor;5510.48;
72693;Sofia Viana;qda-paz@example.com;1999-04-12;Analista;9380.24;
72694;Fernanda Rocha;nogueiraclarice@example.org;1992-10-25;Diretor;9460.94;
72695;Ana Julia Cardoso;caue94@example.net;2007-05-27;Gerente;7879.49;
72696;Marina Freitas;uda-mata@example.net;2002-08-04;Analista;8760.64;
72697;Emanuelly da Rosa;sophiearaujo@example.org;1994-07-27;Analista;9488.36;
72698;Alice Viana;da-luzana-luiza@example.com;2011-04-28;Analista;8788.22;
72699;Olivia Campos;rodriguesmaria-alice@example.org;2008-01-24;Diretor;6313.62;
72700;Júlia Sales;xalves@example.org;2013-09-15;Diretor;7789.1;
72701;Fernando Moreira;pda-rocha@example.com;2015-05-16;Analista;6933.56;
72702;Maria Sophia Fernandes;zbarros@example.com;2014-02-20;Diretor;9891.55;
72703;Maria Alice Vieira;isaac65@example.org;1996-06-28;Diretor;9145.99;
72704;Clarice Teixeira;nalmeida@example.org;2000-01-11;Gerente;8473.11;
72705;Clara Costela;cunhaana-luiza@example.com;1998-06-05;Analista;9379.52;
72706;Lorena Melo;joao-felipesilveira@example.net;2010-06-13;Gerente;8380.0;
72707;Juan da Rocha;cardosolevi@example.com;2018-10-23;Analista;8364.91;
72708;Lorena Costa;gcosta@example.com;2001-07-23;Diretor;5390.48;
72709;Kevin Gonçalves;aalves@example.org;2003-04-26;Gerente;6646.57;
72710;Thiago Lima;da-costarafael@example.net;2017-07-18;Gerente;5850.48;
72711;Sophia Souza;vieirahelena@example.net;2013-09-24;Analista;9693.4;
72712;Alana Freitas;goncalvescarolina@example.net;2018-04-24;Gerente;6163.60;
72713;Levi da Costa;brenosantos@example.org;2002-10-24;Analista;9745.10;
72714;Maria Eduarda Ribeiro;wgoncalves@example.org;2000-11-13;Analista;5117.18;
72715;Felipe das Neves;isaac49@example.com;2019-05-27;Analista;9747.97;
72716;Marcos Vinicius Lima;maria-luiza55@example.com;2005-09-12;Analista;5915.64;
72717;Cauã Farias;clarice45@example.org;2021-05-07;Analista;7501.49;
72718;Bárbara Araújo;enzo06@example.com;2016-05-15;Analista;8673.69;
72719;Maria Castro;da-cruznicolas@example.com;2001-02-05;Analista;8849.12;
72720;Daniela Cardoso;aragaopedro@example.net;1999-12-28;Diretor;8678.90;
72721;Vitória Rocha;isadora08@example.org;2018-09-17;Analista;9762.96;
72722;João Gabriel Pires;xribeiro@example.org;2007-10-29;Analista;5596.7;
72723;Bruna da Paz;xlopes@example.com;1996-11-21;Diretor;5481.79;
72724;Luiz Felipe Gonçalves;maria-julia23@example.com;1997-06-07;Gerente;5346.7;
72725;Mariana Caldeira;nnunes@example.net;2022-03-30;Diretor;8295.33;
72726;Lívia Monteiro;jgomes@example.net;1992-07-14;Gerente;6535.47;
72727;Lavínia Barros;uazevedo@example.com;2005-05-18;Diretor;9914.10;
72728;Ana Carolina Aragão;maria-clara98@example.net;2012-08-03;Diretor;9106.12;
72729;Bruno Pinto;rodrigoda-mata@example.org;1994-12-09;Gerente;7366.46;
72730;Fernando Cardoso;larissada-conceicao@example.com;1998-02-05;Analista;8985.70;
72731;Enzo Freitas;sarahda-mota@example.org;1995-03-10;Diretor;7904.82;
72732;Letícia Peixoto;tcunha@example.net;2012-11-11;Gerente;8261.57;
72733;Alana Pires;goncalvesnina@example.org;2011-11-03;Gerente;6953.88;
72734;Luna Alves;ryanviana@example.com;2012-06-01;Gerente;9076.22;
72735;Lorena Vieira;maria-luizamoura@example.org;2019-12-05;Analista;8490.74;
72736;Laís da Cruz;meloemanuel@example.com;2011-01-07;Gerente;8222.41;
72737;André Caldeira;isaacda-cruz@example.com;2020-01-17;Gerente;9952.32;
72738;Laura Silveira;livia77@example.com;2013-11-07;Analista;5070.4;
72739;Maria Julia Nunes;limagustavo-henrique@example.com;1999-04-13;Gerente;6501.90;
72740;Luiza Melo;piresmarina@example.org;2006-05-17;Gerente;5518.33;
72741;Clarice da Rocha;pedroviana@example.org;2013-07-10;Analista;8646.60;
72742;Leandro Almeida;pedro-lucasnogueira@example.org;2010-11-13;Gerente;7748.94;
72743;Laís das Neves;enzoda-mota@example.com;2017-02-23;Diretor;5530.74;
72744;Murilo Nogueira;maria-luiza48@example.net;2008-03-13;Gerente;8367.48;
72745;Ian Nunes;mirella14@example.org;2016-03-07;Analista;7414.32;
72746;Yuri Vieira;luigi52@example.com;2008-10-23;Gerente;7494.3;
72747;Luana Pires;kevinalves@example.net;2012-05-07;Gerente;9174.88;
72748;Yuri Correia;vicente85@example.com;2016-01-19;Diretor;8221.9;
72749;Luiz Gustavo Barros;limaisabella@example.net;2007-09-02;Gerente;6047.60;
72750;Rebeca Jesus;alvesaugusto@example.net;1995-07-26;Analista;8353.50;
72751;Gustavo Pereira;pereirajoao-felipe@example.com;2010-04-02;Analista;5347.34;
72752;Pedro Lucas Santos;andredias@example.net;2001-10-21;Analista;8627.39;
72753;Paulo Freitas;carlos-eduardo41@example.org;2010-08-13;Diretor;7906.40;
72754;Davi Lucca da Rocha;augusto11@example.net;1999-02-21;Analista;6055.76;
72755;Heloísa Costela;emanuellydas-neves@example.com;2004-05-21;Analista;7217.42;
72756;Antônio da Luz;heloisa62@example.com;2022-06-28;Gerente;8486.56;
72757;Nicolas Silva;isaacmartins@example.org;1998-08-13;Gerente;5564.14;
72758;Bruno Rocha;tduarte@example.net;2009-04-23;Analista;6911.61;
72759;Laura Viana;barbarasilveira@example.net;2005-06-30;Gerente;8883.52;
72760;Luiz Felipe da Mota;salesaugusto@example.net;2017-04-27;Analista;8666.44;
72761;Rodrigo Moreira;goncalvesvitor-gabriel@example.net;1995-12-13;Diretor;9638.36;
72762;Luigi Almeida;kcarvalho@example.com;2015-03-14;Gerente;5212.48;
72763;Eloah Sales;nrodrigues@example.com;2009-07-30;Gerente;5674.0;
72764;Vitor Hugo da Costa;hduarte@example.com;2013-12-18;Gerente;5524.16;
72765;Luiza Carvalho;joao-guilhermefogaca@example.net;2012-09-02;Analista;7426.60;
72766;Erick Fogaça;da-cunhaluiz-felipe@example.org;2012-11-16;Gerente;7266.87;
72767;João Martins;azevedomilena@example.net;1999-01-19;Gerente;7207.61;
72768;Stella Costela;fda-mata@example.net;2011-10-13;Gerente;8420.62;
72769;Alana Moura;eda-rosa@example.org;2016-01-08;Gerente;6874.23;
72770;Ana Carolina Cavalcanti;claricefogaca@example.com;1998-08-29;Diretor;8805.66;
72771;Esther Almeida;lopesana-laura@example.com;2018-06-15;Diretor;5803.41;
72772;Vitor Moraes;fda-luz@example.org;2001-08-01;Gerente;5309.86;
72773;Caio das Neves;levi46@example.net;1999-10-18;Gerente;6857.24;
72774;Olivia Cunha;tribeiro@example.org;2012-03-24;Gerente;9189.44;
72775;Emanuel Lima;cavalcantilucca@example.com;2016-07-02;Diretor;8640.48;
72776;Eduardo Jesus;bryansales@example.net;2020-11-21;Gerente;8687.13;
72777;André Cardoso;moreirabruno@example.net;1995-08-09;Gerente;8760.53;
72778;Luiz Gustavo da Luz;miguelda-cunha@example.net;1998-10-23;Analista;5168.11;
72779;Luiz Miguel Rocha;melopedro-henrique@example.org;2001-08-16;Analista;6446.4;
72780;Rodrigo Fogaça;catarinacavalcanti@example.net;1996-08-28;Analista;7930.81;
72781;Augusto Silveira;alvesmelissa@example.org;2020-12-13;Diretor;7930.70;
72782;Yasmin da Rocha;camposana-clara@example.org;1999-05-05;Analista;9229.65;
72783;Bianca da Rocha;brenda03@example.org;2010-04-26;Gerente;5411.29;
72784;Maria Fernanda Aragão;da-costayuri@example.org;2022-03-15;Analista;10000.58;
72785;Cauã Souza;sgomes@example.com;1993-10-09;Analista;8948.40;
72786;Beatriz Costa;tbarbosa@example.org;1999-11-22;Diretor;9011.79;
72787;Maria Alice Araújo;tcastro@example.org;2011-02-20;Diretor;9702.5;
72788;Eduarda Gomes;salesalana@example.net;1995-02-19;Analista;8018.56;
72789;Felipe Almeida;imoura@example.org;1996-10-25;Gerente;6526.73;
72790;Beatriz Sales;mirella71@example.net;2010-10-08;Diretor;7449.76;
72791;Vitor Gabriel da Paz;andreviana@example.net;2017-09-02;Diretor;9626.12;
72792;Ana Vitória Almeida;ana-luiza21@example.net;1998-04-07;Gerente;8868.43;
72793;Bárbara Cardoso;ribeironicole@example.net;1996-05-06;Analista;6909.2;
72794;Ryan Costela;thalescunha@example.net;2001-12-03;Analista;8942.89;
72795;Rodrigo Araújo;vitoriamoura@example.net;2008-05-20;Diretor;5334.53;
72796;Luiz Otávio Porto;hdias@example.net;2001-11-20;Analista;8469.27;
72797;Ana Laura das Neves;davi-lucca06@example.net;2001-08-26;Diretor;6699.86;
72798;Alexandre Moura;lcastro@example.net;1995-06-29;Diretor;7373.46;
72799;Camila Ferreira;bernardo14@example.net;2014-07-01;Diretor;5840.24;
72800;João Miguel Cardoso;davi-luccajesus@example.net;1997-05-26;Diretor;6257.9;
72801;Ana Lívia Nunes;hmartins@example.org;2009-05-25;Analista;9794.23;
72802;Alícia Farias;calebemendes@example.net;2018-12-30;Diretor;5217.74;
72803;Davi Luiz Rodrigues;gmonteiro@example.com;1998-09-24;Gerente;7402.13;
72804;Ana Lívia Martins;cviana@example.org;2004-01-05;Diretor;6669.73;
72805;Esther Rezende;da-cruzcecilia@example.net;2016-02-29;Analista;9752.9;
72806;Laura Ferreira;oliveiralais@example.org;2005-09-18;Diretor;6195.49;
72807;Lívia Castro;zpeixoto@example.org;1999-02-12;Gerente;5351.93;
72808;Vicente Farias;dcorreia@example.org;2020-07-21;Analista;5151.9;
72809;Maria Vitória Rocha;renanda-paz@example.net;2009-08-18;Analista;5954.60;
72810;Cauê Souza;meloluana@example.com;2003-04-03;Diretor;6279.71;
72811;Marcos Vinicius Vieira;emilly01@example.net;2016-01-31;Analista;9169.90;
72812;Isadora da Mata;marcelavieira@example.net;2016-10-30;Gerente;9370.0;
72813;Luana da Rosa;juancardoso@example.net;2010-12-15;Gerente;8140.59;
72814;Benício Costela;limabarbara@example.org;2016-03-24;Diretor;9735.66;
72815;Lavínia Campos;mcavalcanti@example.org;2009-07-07;Analista;9136.57;
72816;Marcela Moraes;brunasilva@example.org;2001-08-06;Diretor;6277.76;
72817;Ryan Monteiro;manuela21@example.org;2012-08-30;Diretor;8710.17;
72818;Isabella Rodrigues;henrique92@example.net;2021-04-12;Analista;7258.4;
72819;Fernando Almeida;lcosta@example.net;2015-01-28;Diretor;9323.37;
72820;Miguel Cunha;inascimento@example.com;2016-06-12;Analista;8684.17;
72821;Maria Vitória da Luz;ferreiraluiz-henrique@example.net;1994-01-11;Gerente;8356.43;
72822;Diego Moura;natalia94@example.com;2005-06-20;Gerente;7902.83;
72823;Ryan Carvalho;thalescunha@example.com;2001-11-09;Gerente;9839.86;
72824;Nina da Costa;da-conceicaonicole@example.net;1995-04-14;Diretor;8533.98;
72825;Danilo Melo;ramospedro-miguel@example.com;2008-04-05;Gerente;6133.39;
72826;Isis Cardoso;fdas-neves@example.org;2008-04-22;Analista;7409.29;
72827;Maria Vitória Mendes;cunhaigor@example.org;2011-01-31;Diretor;5013.41;
72828;Yuri Souza;emanuelly24@example.com;1996-08-18;Gerente;6869.69;
72829;Henrique Rezende;vitor-gabriel79@example.com;2015-09-14;Analista;6129.20;
72830;Alícia Silva;portobenicio@example.net;2000-12-15;Analista;9636.24;
72831;Carolina Sales;ribeiroluigi@example.com;2015-06-18;Diretor;6155.44;
72832;Ana Laura da Cunha;teixeiraluna@example.com;2012-03-31;Diretor;7191.45;
72833;Marina Cavalcanti;noah21@example.com;2004-01-08;Gerente;9448.89;
72834;Gabriel da Mata;yurinovaes@example.com;1995-02-22;Analista;6095.78;
72835;Rebeca Silva;bryansouza@example.org;2016-06-17;Analista;5858.70;
72836;Mariana da Cunha;rochaleandro@example.net;1996-12-09;Diretor;5915.23;
72837;Clarice da Mata;davi-luccanovaes@example.org;2013-03-18;Gerente;6402.95;
72838;Gabriela Rodrigues;teixeiradiogo@example.net;1995-12-08;Analista;9842.38;
72839;Ana Sophia Nunes;vazevedo@example.com;2016-08-24;Diretor;6912.1;
72840;Carolina Oliveira;joaquim09@example.com;2005-04-05;Analista;8226.71;
72841;Júlia Martins;melogabriela@example.net;2019-11-04;Gerente;6737.23;
72842;Stephany Jesus;marianedas-neves@example.com;2004-05-22;Analista;6440.96;
72843;Isabelly Moraes;vnunes@example.net;1998-12-19;Analista;7881.35;
72844;Elisa das Neves;vsales@example.net;2017-02-11;Analista;9562.18;
72845;Rodrigo Duarte;eda-costa@example.com;2022-04-19;Gerente;7256.39;
72846;João Lucas Dias;daniloda-mota@example.net;2009-10-27;Gerente;8637.50;
72847;Giovanna Alves;dsales@example.org;1998-08-28;Diretor;8012.72;
72848;Luiz Otávio Aragão;oliveiraian@example.com;2009-02-09;Diretor;9521.24;
72849;Ana Luiza Santos;jsilveira@example.net;1996-11-11;Diretor;9864.66;
72850;Rebeca Lopes;silveirabenicio@example.com;2000-12-15;Gerente;6482.13;
72851;Luiz Miguel Araújo;mendesbenicio@example.net;2012-12-20;Analista;7759.75;
72852;Luiz Fernando Gonçalves;lorenzojesus@example.org;1994-03-11;Gerente;5128.85;
72853;Arthur Ferreira;brenoda-rocha@example.net;1993-04-30;Analista;8142.88;
72854;Arthur Costa;thales64@example.net;2015-09-16;Diretor;7466.20;
72855;Isabella Nogueira;alana47@example.net;2002-04-10;Analista;9524.67;
72856;Eduarda Jesus;paulofarias@example.net;2018-09-08;Analista;9932.29;
72857;Ana Silva;danieladuarte@example.com;2018-01-10;Gerente;5937.72;
72858;Levi Fogaça;maria-fernanda76@example.net;1993-10-23;Diretor;8247.57;
72859;Isis Melo;rcorreia@example.org;1994-05-06;Analista;6260.0;
72860;Leonardo da Mata;fcavalcanti@example.net;2003-11-01;Diretor;8561.1;
72861;Ana Júlia Correia;gfreitas@example.com;2017-05-29;Gerente;5497.21;
72862;Felipe da Costa;lucascunha@example.com;1998-05-02;Analista;7272.41;
72863;Evelyn Silva;ana-luizaduarte@example.net;1998-03-07;Diretor;6733.75;
72864;Vitor Hugo Pires;ida-mota@example.net;1994-02-25;Analista;7207.68;
72865;Giovanna Freitas;milena96@example.net;2017-07-31;Analista;5733.86;
72866;Maria Fernanda Carvalho;dferreira@example.org;2018-03-14;Gerente;6522.79;
72867;Nicole Fogaça;tgomes@example.org;2016-10-02;Diretor;7575.55;
72868;Kamilly Fogaça;rodrigodias@example.org;2014-12-02;Diretor;7310.64;
72869;Maysa Silveira;pietrafernandes@example.com;2019-07-27;Diretor;7140.0;
72870;Pedro Gomes;joaquimrodrigues@example.com;1998-01-25;Diretor;8261.73;
72871;Lorena da Rosa;duartegiovanna@example.org;2022-03-13;Analista;8428.2;
72872;Maria Fernanda Alves;giovanna36@example.net;2010-08-27;Analista;7570.74;
72873;Olivia Silva;henriquecampos@example.net;2016-06-13;Gerente;9224.59;
72874;Letícia Campos;enzocastro@example.net;2003-04-06;Diretor;9950.66;
72875;Júlia Nascimento;yagosales@example.net;2014-06-01;Diretor;7724.96;
72876;Heitor da Mota;felipenascimento@example.com;2004-05-21;Diretor;8241.62;
72877;Ana Sophia da Rocha;costelaolivia@example.org;2001-03-30;Diretor;7621.0;
72878;Luigi da Paz;nicolasduarte@example.org;1998-07-12;Gerente;6827.70;
72879;Cecília Costa;clara97@example.org;2015-09-21;Analista;8260.11;
72880;Camila Rodrigues;oliveirafrancisco@example.net;2003-02-10;Diretor;8826.47;
72881;Melissa Correia;clarice95@example.com;2004-05-11;Diretor;5662.53;
72882;Matheus Almeida;plima@example.net;2016-08-14;Gerente;9326.70;
72883;Luna Pereira;zjesus@example.net;2004-01-23;Gerente;9201.72;
72884;Isis Pereira;qalmeida@example.com;1995-10-08;Analista;5255.83;
72885;Emilly Gomes;claricemonteiro@example.com;2001-11-22;Analista;7112.71;
72886;Isabel Ramos;ramossophia@example.org;2014-10-02;Gerente;9667.56;
72887;Paulo Alves;vicente71@example.com;2016-09-25;Analista;9298.68;
72888;Thiago da Conceição;jvieira@example.com;1993-07-16;Analista;8813.43;
72889;Erick da Rosa;daniloramos@example.com;2019-10-02;Diretor;6685.6;
72890;Rafaela Ribeiro;ninacorreia@example.net;2010-10-20;Diretor;5726.79;
72891;Maitê Santos;vsouza@example.org;2002-04-21;Analista;8142.54;
72892;André Rodrigues;trodrigues@example.org;2007-11-04;Diretor;8244.56;
72893;Emanuelly Porto;valentina74@example.net;2019-04-24;Diretor;8902.25;
72894;Thiago Moura;anthony56@example.org;2022-03-09;Gerente;8934.70;
72895;Pedro Lucas Duarte;laisalves@example.net;2017-10-31;Gerente;8572.35;
72896;Igor Alves;qsantos@example.net;2007-05-03;Gerente;6718.7;
72897;Miguel Pereira;enricoda-paz@example.net;2019-04-12;Analista;5709.64;
72898;Levi Nogueira;gabrielda-costa@example.net;1996-11-06;Analista;5885.68;
72899;Benjamin Monteiro;oda-paz@example.net;2008-01-09;Diretor;5065.81;
72900;Vicente Correia;silveiralara@example.org;2009-03-06;Analista;6842.59;
72901;Ana Júlia Barbosa;joao-gabriel67@example.com;2020-05-04;Diretor;9311.55;
72902;Erick Rodrigues;mduarte@example.net;2012-08-28;Analista;9067.2;
72903;Isadora da Cruz;qrocha@example.com;2020-01-06;Diretor;9344.33;
72904;Luiz Felipe Cardoso;oda-conceicao@example.com;2002-08-08;Gerente;6600.0;
72905;Sophie Lopes;gustavo-henriqueteixeira@example.org;2008-11-19;Analista;7230.85;
72906;Isadora Monteiro;mariana32@example.org;2009-05-18;Diretor;6093.89;
72907;Marcela da Cunha;lunarezende@example.net;2013-11-13;Analista;7096.12;
72908;Isaac Freitas;alexia25@example.org;1995-05-08;Gerente;6153.84;
72909;Heitor Costa;milenabarros@example.com;2006-02-07;Diretor;8363.26;
72910;Yago Aragão;lorenzovieira@example.com;2013-03-04;Gerente;5178.78;
72911;Luiz Fernando Jesus;lucca42@example.com;1999-06-28;Diretor;6942.67;
72912;Ana Vitória Costela;qda-mota@example.com;2020-05-28;Diretor;8266.21;
72913;Lucas Gabriel Lima;danilofarias@example.net;2022-01-05;Analista;8430.87;
72914;Samuel Cardoso;zsilva@example.org;2005-01-28;Diretor;6818.13;
72915;Davi Carvalho;ccampos@example.com;2000-06-23;Gerente;6667.11;
72916;Nicole Teixeira;julia99@example.net;1992-09-19;Diretor;8306.56;
72917;Bianca Azevedo;pmoraes@example.org;2004-04-06;Gerente;9716.44;
72918;Clara Souza;da-motanathan@example.com;2007-10-05;Analista;8101.99;
72919;Pietro Souza;costelaemanuella@example.org;2019-01-26;Diretor;8567.48;
72920;Ana Julia Nogueira;eloahlima@example.org;1994-08-06;Gerente;5486.42;
72921;Murilo Correia;cardosomelissa@example.com;1993-11-05;Diretor;9040.37;
72922;Emanuel Rodrigues;caldeirapietro@example.org;1993-01-10;Gerente;9296.61;
72923;Isis Nunes;ucavalcanti@example.net;1993-11-29;Gerente;8961.99;
72924;Yuri Gonçalves;lucas-gabriel28@example.net;1995-01-08;Diretor;8597.19;
