Codigo; Nome; Email; Data; Cargo; Salario
8269;André Lopes;joao-miguelcorreia@example.net;2004-10-03;Diretor;7513.15;
8270;Yago da Luz;ana-luizapeixoto@example.org;2012-06-20;Analista;8881.88;
8271;Diego da Luz;martinsana@example.com;2010-10-23;Analista;5058.18;
8272;Júlia Pereira;camilasilva@example.net;2007-10-30;Analista;7124.18;
8273;Davi Ramos;nfarias@example.com;2008-12-13;Diretor;9631.54;
8274;Ana Laura da Rosa;ycosta@example.net;2005-07-30;Diretor;6025.10;
8275;Marcos Vinicius Moura;sabrina94@example.org;2019-03-24;Analista;7113.54;
8276;Sarah Rezende;joao-miguelnovaes@example.net;2016-05-09;Diretor;6760.0;
8277;Rafael Monteiro;emanuella27@example.com;2006-03-31;Gerente;9505.93;
8278;Diego Sales;fda-rocha@example.com;2000-10-23;Diretor;9342.14;
8279;Vicente Lima;isabelpinto@example.com;2006-10-31;Gerente;6376.92;
8280;Ian Cardoso;jcardoso@example.org;2005-02-09;Diretor;8917.4;
8281;João Guilherme Peixoto;ocorreia@example.com;2004-09-30;Diretor;7416.93;
8282;Clara Castro;hmelo@example.net;1993-07-04;Diretor;5965.5;
8283;Maria Freitas;souzajulia@example.org;2017-11-18;Analista;9539.67;
8284;João Vitor Costa;aragaomaria-luiza@example.net;2012-02-04;Gerente;7592.71;
8285;Anthony Dias;da-costahenrique@example.com;2011-05-02;Gerente;9319.65;
8286;Elisa Melo;isaacda-rosa@example.org;2017-06-02;Analista;6333.8;
8287;Felipe da Mota;otavio51@example.com;2021-08-04;Diretor;7026.94;
8288;Lívia Porto;moraesagatha@example.net;2006-06-14;Analista;9892.69;
8289;Anthony Ferreira;diego99@example.com;1996-06-09;Analista;7048.83;
8290;Noah Freitas;ferreiravalentina@example.org;1998-03-21;Gerente;7267.24;
8291;Antônio Nunes;gomesjoao-guilherme@example.com;2013-10-03;Analista;7123.11;
8292;Noah Freitas;cecilia80@example.org;2021-03-12;Analista;6293.47;
8293;Yasmin Cavalcanti;emanuella44@example.org;1998-09-22;Gerente;8527.1;
8294;Renan da Rosa;alice62@example.net;2014-03-05;Analista;5069.71;
8295;Rafael Campos;ana-julianogueira@example.net;2001-10-20;Diretor;5741.88;
8296;Vitor Gabriel Gonçalves;marcos-vinicius09@example.org;2001-01-07;Analista;8460.55;
8297;Enzo Gabriel Viana;azevedorafael@example.com;2012-12-14;Gerente;6060.18;
8298;Gustavo Henrique da Mata;vinicius93@example.net;2000-07-30;Analista;6381.89;
8299;Júlia Aragão;benjamin09@example.com;2000-07-03;Analista;7507.88;
8300;Luiz Gustavo Teixeira;almeidaagatha@example.net;1996-07-17;Diretor;7384.10;
8301;Sofia das Neves;milena88@example.org;2014-10-28;Diretor;7129.88;
8302;Lavínia Cavalcanti;da-motapietro@example.org;1997-06-20;Diretor;9396.47;
8303;Guilherme Rodrigues;carlos-eduardo15@example.net;2009-03-20;Diretor;6933.67;
8304;Isabelly Jesus;lopesalana@example.net;2012-02-12;Gerente;9173.29;
8305;Eduarda Pires;juannascimento@example.com;2020-06-11;Analista;5435.0;
8306;Nathan Campos;emilly08@example.org;2017-07-08;Diretor;6783.93;
8307;Rafaela Gomes;sabrinacampos@example.org;1994-07-24;Diretor;9164.44;
8308;Bruno Dias;barrosjoao-miguel@example.com;1995-12-12;Analista;8547.81;
8309;Sabrina das Neves;ecastro@example.net;2007-01-13;Analista;8704.77;
8310;Stella Ramos;bpires@example.org;2015-04-10;Diretor;6646.33;
8311;Henrique Costela;davi13@example.org;1998-01-31;Gerente;5959.65;
8312;João das Neves;lorenanovaes@example.org;1999-01-18;Gerente;5236.42;
8313;Enrico Rezende;freitasjuan@example.net;2020-06-26;Gerente;8592.79;
8314;Rafaela Porto;ada-costa@example.org;2007-01-26;Gerente;5541.43;
8315;Marcelo Santos;bernardo11@example.com;2001-08-10;Diretor;8592.28;
8316;Bruno da Rosa;vpeixoto@example.org;2006-06-16;Gerente;6006.15;
8317;Davi Nascimento;da-conceicaopaulo@example.net;2013-05-28;Diretor;8056.65;
8318;Rodrigo Cavalcanti;nascimentoalice@example.com;1994-07-25;Diretor;8064.72;
8319;Letícia Carvalho;kfarias@example.org;2009-06-02;Gerente;9204.83;
8320;Cauê Novaes;sophie99@example.net;2011-07-29;Diretor;7521.27;
8321;Maria Luiza Rocha;rodriguesjoao-pedro@example.org;2016-05-26;Diretor;6346.78;
8322;Danilo Rodrigues;gabriel20@example.org;2016-03-21;Diretor;5364.45;
8323;Alexia Moura;vcavalcanti@example.com;2020-06-29;Diretor;7560.69;
8324;Luiza da Rocha;da-costaemanuel@example.net;2013-05-31;Diretor;9962.27;
8325;João Fernandes;julia04@example.net;2020-09-29;Gerente;7662.69;
8326;Esther Moura;gnovaes@example.net;2012-08-02;Diretor;5248.15;
8327;Emilly Ramos;jcavalcanti@example.net;2008-03-25;Analista;5224.63;
8328;Emanuella das Neves;pereiraluigi@example.net;1997-03-04;Gerente;9726.37;
8329;Nicole Ramos;da-pazmirella@example.com;2002-08-17;Diretor;5007.2;
8330;Ana Beatriz Pires;maria-sophia20@example.org;1995-01-06;Gerente;5652.97;
8331;Mariane Ramos;oliveiraesther@example.org;2002-11-29;Gerente;7341.9;
8332;Rodrigo Gomes;vianakamilly@example.net;2017-03-14;Diretor;5772.85;
8333;Danilo Silveira;pereiracaua@example.net;2009-07-26;Gerente;5035.48;
8334;Raquel Carvalho;joao-felipelopes@example.net;1992-07-21;Diretor;5797.38;
8335;Henrique Farias;larissa50@example.org;2018-04-10;Diretor;9901.24;
8336;Joaquim Fogaça;ana-juliafernandes@example.org;2021-11-24;Diretor;8729.33;
8337;Bryan Sales;limafernanda@example.org;2002-02-14;Analista;6071.40;
8338;Erick Barbosa;pcorreia@example.net;2021-04-13;Analista;7534.54;
8339;Isabel Rodrigues;portolucas-gabriel@example.org;1998-12-04;Gerente;8818.94;
8340;Carlos Eduardo Duarte;lais60@example.net;2004-06-28;Gerente;5172.74;
8341;Ana Lívia Rocha;alice08@example.net;2014-01-20;Diretor;5772.63;
8342;Fernanda das Neves;zpinto@example.com;2018-07-02;Diretor;7670.96;
8343;Yuri Jesus;luiz-miguel15@example.com;1996-12-03;Analista;9702.23;
8344;Elisa Peixoto;nicolascosta@example.org;1996-09-20;Analista;6228.35;
8345;Nicole Silveira;felipeda-cruz@example.net;2007-10-21;Diretor;5647.69;
8346;Clara Rodrigues;calebe25@example.net;2019-09-09;Analista;7774.49;
8347;Davi Lucca da Paz;piresmaria@example.org;1996-06-05;Analista;8863.69;
8348;Miguel Moraes;luiza79@example.org;2008-02-05;Analista;7119.45;
8349;Vitor Hugo Freitas;augustorezende@example.org;1993-01-07;Analista;7484.29;
8350;Eduardo Correia;moreiramelissa@example.net;2011-10-23;Gerente;5224.15;
8351;Rafael Castro;sofia96@example.net;1999-01-05;Analista;7036.59;
8352;Lucca Caldeira;qferreira@example.org;2013-01-20;Analista;6529.20;
8353;Isaac da Conceição;rezendeandre@example.org;2015-02-26;Analista;8660.92;
8354;Helena Araújo;omoreira@example.org;2014-03-04;Diretor;6898.46;
8355;Sophie Santos;maria-luiza94@example.org;2011-11-13;Diretor;9624.35;
8356;Ryan Oliveira;milenanogueira@example.org;2013-02-14;Gerente;6773.44;
8357;Antônio Moraes;castropedro-miguel@example.net;2018-06-14;Analista;7453.61;
8358;Maria Vitória Cunha;maysabarbosa@example.com;2018-05-26;Analista;7515.86;
8359;Alice da Paz;souzapedro@example.net;2002-06-11;Diretor;8101.34;
8360;Emanuel Nogueira;leandro08@example.net;2014-04-15;Analista;6118.71;
8361;Helena Freitas;das-neveseduarda@example.org;2000-04-13;Diretor;8330.19;
8362;André Cunha;joliveira@example.com;2015-01-15;Gerente;6968.1;
8363;Maysa Barros;maria-julia43@example.com;2002-09-10;Diretor;5975.57;
8364;Gustavo Vieira;davi58@example.net;2007-03-13;Diretor;8617.69;
8365;João Lucas Ribeiro;isilveira@example.net;2020-01-15;Gerente;6859.68;
8366;Yuri Ribeiro;maria-julia97@example.org;1997-03-31;Analista;5803.3;
8367;Brenda Nunes;silvahenrique@example.org;2020-04-15;Analista;9910.14;
8368;Agatha Nascimento;maria-ceciliacorreia@example.org;1999-03-09;Analista;6291.4;
8369;Kamilly Lima;znascimento@example.com;2005-08-08;Analista;9261.34;
8370;Juliana Cavalcanti;gustavo-henriqueda-mota@example.com;1995-04-25;Gerente;7804.81;
8371;Rodrigo Fernandes;stephany62@example.net;2016-06-10;Gerente;5845.47;
8372;Melissa Rezende;vda-conceicao@example.com;2000-08-27;Diretor;9270.17;
8373;Henrique Gomes;silvaryan@example.com;1993-05-19;Analista;7956.55;
8374;Stephany da Rocha;cardosomaria-julia@example.com;2012-09-01;Analista;5145.25;
8375;Samuel Porto;isabellamendes@example.org;2012-07-28;Analista;6601.99;
8376;Marina Almeida;guilhermeazevedo@example.net;2007-07-12;Gerente;6239.37;
8377;André Vieira;vmoraes@example.org;1995-10-21;Analista;9353.3;
8378;Valentina Freitas;da-pazrafael@example.com;2003-09-13;Analista;9417.41;
8379;Clarice Barros;jfarias@example.net;2002-04-25;Diretor;8302.50;
8380;João Guilherme Souza;joao-gabriel89@example.net;1998-01-13;Gerente;8325.81;
8381;Luiz Fernando Fernandes;ocardoso@example.org;2018-11-12;Gerente;5764.57;
8382;Renan da Costa;carvalhoisaac@example.net;2020-05-12;Analista;7629.11;
8383;Maria Alice Rodrigues;lucas56@example.net;2021-04-05;Gerente;6431.74;
8384;Isaac Cardoso;larissasilva@example.org;2010-09-30;Gerente;9981.91;
8385;Maria Eduarda Caldeira;costamaria-fernanda@example.org;2003-07-22;Analista;6905.39;
8386;Heloísa Farias;henriquenovaes@example.org;2015-10-20;Gerente;8004.41;
8387;Arthur Pires;isabel76@example.net;2014-09-08;Analista;8604.53;
8388;Sabrina Barbosa;sazevedo@example.org;2004-03-13;Gerente;7903.44;
8389;Anthony Costela;upinto@example.com;2006-07-25;Gerente;7544.59;
8390;Levi Freitas;sabrinacorreia@example.net;2021-01-04;Gerente;7262.66;
8391;Pedro Lucas Viana;otaviocardoso@example.com;2004-07-01;Analista;7692.16;
8392;Milena Barros;raulnunes@example.com;2000-07-26;Gerente;5224.54;
8393;Kevin Teixeira;sarahdias@example.org;2019-05-27;Analista;5945.66;
8394;Murilo da Costa;uporto@example.net;1996-02-16;Gerente;8396.67;
8395;Felipe Moreira;eloahviana@example.net;1996-07-11;Analista;9260.64;
8396;Murilo Costa;souzamirella@example.org;2014-08-13;Gerente;6296.23;
8397;Ian Lima;manuela88@example.net;1996-02-19;Analista;9663.4;
8398;Gustavo Alves;ramosjoao-lucas@example.net;2022-03-15;Analista;7388.59;
8399;Juan da Mata;juanda-cunha@example.org;2002-02-04;Gerente;5623.21;
8400;Sofia Farias;juanpires@example.org;2009-10-25;Gerente;7555.11;
8401;Eduardo Caldeira;raquelnogueira@example.net;2019-05-12;Gerente;7903.10;
8402;João Pedro Barbosa;enzo-gabriel50@example.org;2021-04-12;Gerente;6839.98;
8403;Noah Alves;livia64@example.net;2015-02-16;Analista;5462.66;
8404;Maria Nascimento;heloisacostela@example.com;2020-12-31;Diretor;6039.43;
8405;Marcela Gonçalves;cavalcantijoao-gabriel@example.net;1999-04-07;Diretor;6388.45;
8406;Maria Alice Dias;camposgustavo@example.com;2007-02-03;Diretor;7235.2;
8407;Sophia da Conceição;maria-luiza66@example.net;2016-06-19;Analista;8152.93;
8408;Maria Vitória Martins;nicolemonteiro@example.org;2014-03-20;Gerente;7476.17;
8409;Pietro Mendes;andrejesus@example.com;2004-11-24;Diretor;9701.59;
8410;Mariane Teixeira;leandro82@example.org;2011-04-15;Analista;5706.64;
8411;Diogo Barros;theoramos@example.net;1998-01-11;Diretor;9703.34;
8412;Mariane Moreira;bpereira@example.org;2004-08-03;Gerente;5272.71;
8413;André da Conceição;larissa84@example.net;1995-05-02;Gerente;6365.59;
8414;Maria Cecília Nunes;igor72@example.com;2014-11-18;Diretor;6316.73;
8415;Giovanna Alves;juliaaraujo@example.org;2004-08-31;Analista;8806.30;
8416;João Felipe Santos;vitormartins@example.com;2022-01-29;Diretor;6586.44;
8417;Stella Araújo;juliana72@example.com;1996-06-16;Gerente;7925.19;
8418;Lucca Teixeira;correiacaue@example.net;2004-12-20;Diretor;7293.64;
8419;Ana Júlia da Cruz;raquelpeixoto@example.net;2016-08-24;Analista;6755.74;
8420;Diogo Costa;nogueiranathan@example.net;2017-02-17;Diretor;5430.28;
8421;Sophia Teixeira;cardosoesther@example.net;2004-01-29;Analista;8862.38;
8422;Kevin Silva;agatha17@example.org;1999-09-08;Gerente;6770.82;
8423;Laís Santos;davi-luiz39@example.org;2010-02-19;Gerente;5095.77;
8424;Davi Luiz Barbosa;isabelda-mota@example.org;2021-03-18;Gerente;6419.76;
8425;Renan Rodrigues;maria-julia97@example.net;2018-09-13;Diretor;9427.6;
8426;Melissa Santos;yasminvieira@example.com;2009-10-09;Diretor;6891.98;
8427;Isabella Silva;carvalhojoao-vitor@example.com;1996-11-13;Gerente;7201.80;
8428;Maria Luiza Barros;joao-vitor34@example.com;2001-11-24;Gerente;7625.74;
8429;Bryan Moura;barbosadavi-lucas@example.org;2006-11-08;Gerente;6538.39;
8430;Thomas da Rocha;martinsenzo@example.org;2013-07-16;Analista;5701.1;
8431;João Felipe da Mata;aragaokaique@example.com;2000-03-24;Analista;7169.70;
8432;Evelyn Dias;pietraviana@example.net;1998-01-09;Analista;7794.56;
8433;Joana Rocha;thomasviana@example.org;2007-12-03;Analista;7622.25;
8434;Carlos Eduardo Jesus;oliveirasarah@example.net;1997-08-28;Diretor;6187.53;
8435;Yago da Cunha;lunada-cruz@example.org;2006-11-06;Analista;6458.68;
8436;Rodrigo Duarte;barbara92@example.org;2012-05-12;Gerente;6507.5;
8437;Evelyn Lima;maria-sophiacardoso@example.org;2019-04-21;Gerente;7322.96;
8438;Luiz Otávio Ramos;rezendejoao-miguel@example.com;2002-03-18;Diretor;9439.54;
8439;Bruna da Conceição;icardoso@example.net;2004-02-12;Analista;9671.91;
8440;Fernando Monteiro;davi74@example.org;2014-06-28;Gerente;8291.60;
8441;Caroline Viana;pedro-lucasnunes@example.com;1996-02-25;Gerente;9749.22;
8442;Carolina Costa;ycostela@example.net;1994-08-08;Gerente;7367.95;
8443;Vitória Cardoso;milena03@example.com;2007-03-02;Gerente;6606.72;
8444;Danilo Araújo;ida-conceicao@example.net;2006-10-09;Analista;6407.19;
8445;Natália Aragão;cardosoisadora@example.net;2007-02-28;Analista;5043.47;
8446;Bryan Melo;sabrina76@example.net;2010-11-17;Diretor;9108.35;
8447;Sophie Pereira;udas-neves@example.net;2018-09-19;Gerente;9961.42;
8448;Laís Carvalho;tduarte@example.org;2012-12-21;Analista;5100.48;
8449;Igor Novaes;ana-lauraporto@example.net;2001-08-14;Gerente;9286.75;
8450;Vitória Duarte;dda-conceicao@example.org;1995-11-19;Analista;9937.72;
8451;Isabelly Novaes;wteixeira@example.com;2005-11-05;Diretor;6189.63;
8452;Isabella Costela;aragaomatheus@example.com;1994-07-20;Gerente;8089.17;
8453;Guilherme Rocha;slopes@example.org;2000-10-17;Diretor;5501.49;
8454;Pietro Gomes;diegocorreia@example.org;2016-09-21;Diretor;8526.33;
8455;Sophie Martins;francisco51@example.net;2006-06-25;Analista;7342.79;
8456;Luana da Rosa;cecilia36@example.org;2000-06-26;Diretor;9116.47;
8457;Luna Lopes;da-luzjoao-felipe@example.com;1998-04-19;Diretor;8727.53;
8458;Vitor Hugo Rezende;dmartins@example.net;1993-09-23;Diretor;5219.42;
8459;Luiz Miguel Pereira;zdias@example.net;2001-10-30;Analista;8514.83;
8460;Sarah Cardoso;pedro-miguel40@example.org;2000-08-22;Gerente;8269.35;
8461;João Lucas Santos;brunapeixoto@example.net;1995-11-24;Gerente;9637.23;
8462;Laís Castro;nunesmanuela@example.com;2006-07-02;Gerente;9420.47;
8463;Luiz Fernando Alves;sarahnovaes@example.org;2008-05-02;Gerente;9875.9;
8464;Ana Luiza Costela;pirespedro-miguel@example.net;2007-03-04;Diretor;7007.41;
8465;Yasmin Dias;cardosojoao@example.net;2022-03-31;Gerente;8040.52;
8466;Thomas da Cunha;sophia97@example.com;2022-07-09;Gerente;6262.74;
8467;Yuri Pinto;meloluiz-fernando@example.net;2007-07-13;Gerente;6755.47;
8468;Evelyn Fogaça;alexia58@example.org;2020-08-03;Gerente;6729.59;
8469;Maria Eduarda Duarte;elisada-cunha@example.com;2018-02-16;Analista;9587.68;
8470;Emanuella Cardoso;lara95@example.net;1999-12-01;Diretor;6239.59;
8471;Ana Sophia Costela;gabriela77@example.net;2007-10-16;Gerente;8448.49;
8472;Isis da Rosa;julia79@example.com;2006-06-29;Diretor;8619.45;
8473;Sabrina Duarte;ijesus@example.org;2008-09-19;Diretor;8634.16;
8474;Carolina Melo;costelamaria-cecilia@example.org;2005-09-22;Analista;6863.50;
8475;Isadora Araújo;piresvitor-gabriel@example.org;1996-06-16;Diretor;9544.78;
8476;Stella Pires;rochajuliana@example.net;2015-07-29;Analista;5562.7;
8477;André Ferreira;fernandada-mata@example.net;2009-07-25;Diretor;7892.98;
8478;Carlos Eduardo das Neves;ida-luz@example.org;2003-04-13;Analista;9345.94;
8479;Matheus Lima;ana-juliasouza@example.net;2003-05-24;Gerente;8690.50;
8480;Rebeca Pinto;pnogueira@example.net;2002-10-14;Gerente;8322.60;
8481;Theo Silva;lucas-gabriel13@example.net;1992-08-24;Analista;5795.15;
8482;Milena Ramos;wmoura@example.net;2011-10-01;Gerente;6165.22;
8483;Helena da Rosa;aduarte@example.org;2012-04-28;Analista;5332.7;
8484;Eduardo Fernandes;henrique79@example.org;2018-11-08;Gerente;7178.85;
8485;Mirella Jesus;mmonteiro@example.org;2017-06-06;Analista;7140.16;
8486;Maitê Rezende;cribeiro@example.net;1999-01-05;Diretor;6214.7;
8487;Letícia Nunes;emillysantos@example.com;1996-02-23;Gerente;8912.28;
8488;Pietra Lima;brendamoura@example.org;2022-01-25;Diretor;6968.62;
8489;Luiz Felipe Dias;correiamarcos-vinicius@example.org;1992-10-22;Gerente;5659.19;
8490;Luiz Henrique Ramos;alima@example.org;2010-03-25;Analista;9366.87;
8491;Enrico das Neves;nathangoncalves@example.net;2014-07-03;Gerente;7736.10;
8492;Lavínia Souza;roliveira@example.com;2020-09-02;Analista;5891.20;
8493;Ana Julia Duarte;peixotojulia@example.org;1993-05-26;Diretor;5803.68;
8494;Arthur da Conceição;leonardomonteiro@example.org;2016-12-13;Gerente;6533.32;
8495;Guilherme da Paz;leticiasantos@example.org;1996-06-06;Gerente;8590.80;
8496;Davi Lucas Cunha;augusto01@example.com;2015-09-18;Diretor;8011.13;
8497;Ana Laura Teixeira;brendaferreira@example.org;2017-11-10;Diretor;9072.21;
8498;Nicole das Neves;rcampos@example.org;1993-10-31;Analista;7926.81;
8499;Luiz Fernando Alves;enzo28@example.org;2002-08-06;Analista;8010.46;
8500;Amanda Freitas;catarina01@example.net;2000-05-09;Gerente;6868.29;
8501;Davi Luiz Cardoso;sarah39@example.com;1994-06-17;Analista;5654.52;
8502;Letícia Correia;isadora04@example.org;2021-01-07;Gerente;6726.39;
8503;João Gabriel Ramos;vitorsouza@example.com;1999-07-03;Diretor;9799.85;
8504;Esther Cunha;araujopedro@example.com;1992-10-29;Analista;5017.96;
8505;Noah Viana;gabrielda-paz@example.net;1993-07-19;Gerente;6082.11;
8506;Augusto Vieira;cecilia96@example.com;1996-01-03;Gerente;9951.71;
8507;Manuela Lopes;goncalvesbenjamin@example.com;2019-05-26;Analista;9083.91;
8508;João Miguel Monteiro;ferreiraisis@example.com;2019-12-20;Analista;8398.46;
8509;Eduardo Ramos;luiz-fernandoteixeira@example.com;2007-01-25;Diretor;6322.46;
8510;Pedro Moraes;alice29@example.org;2009-03-19;Diretor;7875.59;
8511;Bruno Melo;ana-carolinacarvalho@example.com;1994-04-10;Gerente;5588.26;
8512;Kevin Lopes;sofia47@example.com;2016-10-02;Gerente;5109.35;
8513;Fernando Almeida;caue22@example.com;2011-09-19;Diretor;9014.34;
8514;João Gabriel Cavalcanti;arezende@example.com;2014-07-07;Analista;5659.19;
8515;Raquel Costa;nicole46@example.com;2016-10-23;Analista;8170.95;
8516;Sarah Moreira;maria-vitoria38@example.com;2000-12-07;Diretor;9931.62;
8517;Nicolas Fernandes;gustavo-henrique34@example.net;2007-07-04;Analista;6516.49;
8518;Levi Peixoto;duartececilia@example.com;1999-12-07;Analista;5621.11;
8519;Eduardo Ramos;uteixeira@example.org;2010-07-17;Diretor;9728.6;
8520;Maria Vitória Correia;emillyda-costa@example.net;2006-03-12;Analista;5503.74;
8521;Yago Jesus;biancasouza@example.com;2016-11-16;Gerente;8952.41;
8522;Sophia da Costa;marcela51@example.net;2014-12-02;Gerente;7451.18;
8523;Giovanna Rocha;bcardoso@example.com;1992-08-20;Gerente;6075.55;
8524;Maria Fernanda da Costa;natalia77@example.org;1994-05-16;Diretor;5713.39;
8525;Maria da Costa;iancardoso@example.net;1994-09-14;Diretor;8123.33;
8526;Rodrigo Monteiro;silveirasabrina@example.com;2002-11-27;Analista;5454.25;
8527;Bárbara Dias;joao-pedro49@example.net;2000-04-21;Gerente;9897.65;
8528;Carolina Teixeira;ufarias@example.org;1994-02-05;Gerente;7254.8;
8529;André Correia;sophia89@example.com;2007-07-13;Analista;6966.4;
8530;Yuri da Rocha;joana62@example.com;2010-05-30;Diretor;6766.87;
8531;Luigi da Rocha;theo80@example.com;2006-07-08;Analista;9064.7;
8532;Otávio da Cruz;lmoura@example.org;1997-10-16;Gerente;8881.88;
8533;Rodrigo Monteiro;vitor-gabriel56@example.com;1996-12-23;Diretor;9273.85;
8534;Otávio da Mata;da-conceicaojoao-lucas@example.org;2012-03-29;Gerente;9790.43;
8535;Gabriel Martins;bianca63@example.org;1996-10-04;Diretor;9724.77;
8536;Pedro Miguel da Paz;nataliaferreira@example.org;2016-09-14;Gerente;6700.41;
8537;Larissa das Neves;danilo47@example.net;2016-08-12;Gerente;5963.70;
8538;João Guilherme Ramos;das-nevesrebeca@example.net;2019-03-25;Analista;5961.13;
8539;Vicente Vieira;limagabrielly@example.com;2017-11-03;Gerente;9990.76;
8540;Benício Ferreira;vieiramiguel@example.net;2011-11-16;Analista;5719.70;
8541;Alexia Fogaça;sarahcunha@example.org;2007-04-28;Diretor;7475.76;
8542;Maitê Fogaça;pedro-henrique73@example.net;2018-05-30;Gerente;5966.88;
8543;Elisa Silveira;ymoreira@example.com;1999-03-27;Diretor;6463.25;
8544;Isaac Cunha;hporto@example.com;1993-06-24;Gerente;9787.22;
8545;Fernando Nunes;erick21@example.org;1998-01-12;Gerente;7900.42;
8546;Bruno da Mota;bruna05@example.com;1994-02-03;Gerente;8562.74;
8547;Luiz Felipe Azevedo;theo14@example.org;2000-07-16;Analista;8559.11;
8548;Thiago da Cunha;livia65@example.net;2004-11-16;Analista;5702.61;
8549;Isis Dias;wcostela@example.org;2013-04-29;Analista;5982.41;
8550;Maria Cecília Costela;alexandre42@example.com;2021-03-01;Diretor;9543.37;
8551;Caroline Caldeira;cavalcantidavi@example.com;2013-03-14;Gerente;6121.47;
8552;Sarah Vieira;slopes@example.com;2001-09-01;Gerente;8745.22;
8553;Maria Cecília Moraes;camposmarcos-vinicius@example.com;1994-12-27;Gerente;6574.44;
8554;Eduardo da Mata;unovaes@example.com;2018-09-14;Diretor;9950.19;
8555;Mariane Silveira;barbarada-paz@example.com;1999-08-09;Gerente;9867.16;
8556;Isis Jesus;carvalhoguilherme@example.org;2000-01-17;Analista;8759.44;
8557;Caroline da Mata;laisporto@example.org;2020-10-27;Diretor;6342.11;
8558;Diego Jesus;correiaana-julia@example.net;2003-12-10;Analista;8372.78;
8559;Enrico Porto;lucas36@example.com;2008-12-28;Diretor;5954.24;
8560;Breno Farias;leticia55@example.net;1998-03-11;Diretor;9057.13;
8561;Daniel Costela;isabelly69@example.com;1999-01-29;Analista;8457.85;
8562;Leonardo Silva;ecosta@example.com;1997-08-18;Analista;6026.20;
8563;Breno Sales;levisilveira@example.net;2021-02-06;Diretor;5552.84;
8564;João Felipe da Cunha;dbarbosa@example.net;2022-02-22;Diretor;7317.72;
8565;Mariana Costa;raquelda-rosa@example.com;2016-11-14;Gerente;8589.22;
8566;Isabelly da Cunha;aragaomarcelo@example.net;2001-04-05;Diretor;5928.4;
8567;Maria Sophia Fogaça;maria-clara44@example.net;2019-05-31;Gerente;5750.75;
8568;Ian Nogueira;fernandesmariane@example.org;2021-05-01;Analista;6501.59;
8569;Mirella Cardoso;marcela95@example.com;2002-08-05;Gerente;9279.48;
8570;Heloísa Azevedo;almeidajoana@example.org;2017-10-08;Diretor;9371.62;
8571;Pietra Gonçalves;pietra77@example.net;2016-02-20;Gerente;6901.98;
8572;Erick Ribeiro;luiz-henrique50@example.org;2002-12-30;Diretor;7879.69;
8573;Evelyn Jesus;unascimento@example.net;2002-12-22;Analista;9156.19;
8574;Bernardo Silveira;diegomonteiro@example.org;2005-05-29;Diretor;7265.28;
8575;Levi Freitas;oliveiragustavo@example.net;1992-10-22;Diretor;5532.66;
8576;Mirella Rodrigues;da-matastephany@example.com;2016-03-20;Diretor;7915.35;
8577;Ana Beatriz da Mata;cavalcantiluiz-felipe@example.org;1999-01-06;Analista;7889.95;
8578;Agatha Pereira;da-conceicaocarlos-eduardo@example.net;2011-08-14;Analista;7538.45;
8579;Beatriz da Luz;heloisacorreia@example.com;1998-09-10;Diretor;9260.72;
8580;Eduarda Porto;fariasana-laura@example.com;1994-03-28;Analista;8472.76;
8581;Antônio Nunes;oliveiradavi-luiz@example.org;2010-06-21;Gerente;9030.26;
8582;Isabelly Pinto;azevedobeatriz@example.org;2008-08-18;Gerente;6946.33;
8583;Gustavo Henrique Fogaça;da-motadaniel@example.org;2020-12-31;Gerente;7092.58;
8584;Stephany Moura;matheus95@example.net;2001-02-22;Diretor;8994.15;
8585;Vitor Hugo Rocha;isabella81@example.org;2010-05-16;Gerente;9302.37;
8586;Alícia da Rosa;moraespedro-miguel@example.org;2009-02-10;Gerente;8356.11;
8587;Davi Lucas Duarte;iaraujo@example.com;2020-08-11;Analista;7365.32;
8588;Helena Farias;andre23@example.net;2011-07-09;Diretor;7765.19;
8589;Joana Fogaça;jesusvitor-gabriel@example.com;2001-09-09;Diretor;9225.8;
8590;Lucca Santos;maria-luiza63@example.org;1998-06-18;Diretor;9851.95;
8591;João Felipe da Paz;davi-luccagomes@example.net;2003-11-27;Analista;6382.92;
8592;Catarina Duarte;ana-sophia66@example.org;2014-10-14;Diretor;9658.70;
8593;Laís Oliveira;da-motaalexia@example.org;1995-02-28;Gerente;8608.89;
8594;Vinicius Correia;ramosgabriela@example.net;2016-04-14;Diretor;5934.40;
8595;Noah Fernandes;teixeirabenicio@example.net;2008-09-29;Diretor;5238.59;
8596;Rebeca Monteiro;fernando72@example.org;2001-10-26;Analista;5478.85;
8597;Rafael Fogaça;wcunha@example.com;2006-04-18;Gerente;7934.40;
8598;André Pinto;nunesnathan@example.net;2010-02-10;Gerente;8744.87;
8599;Alice Oliveira;ana-clarapeixoto@example.net;2009-06-08;Analista;6950.44;
8600;Maysa Fernandes;hda-conceicao@example.net;1996-12-12;Diretor;8845.18;
8601;Diego das Neves;bda-mota@example.net;2021-01-10;Analista;8999.93;
8602;Carlos Eduardo Ramos;yuri01@example.org;2001-02-12;Analista;7309.25;
8603;Enzo da Costa;azevedokevin@example.net;2002-01-07;Analista;9737.73;
8604;Catarina Cavalcanti;jfreitas@example.org;2013-06-06;Gerente;6585.59;
8605;Mariane Lima;cardosobrenda@example.net;1994-10-23;Gerente;9020.22;
8606;Ian da Paz;qda-rocha@example.org;2004-02-04;Gerente;9979.97;
